Year,Month,AirlineCode,AirportCode,TotalFlights,FlightsDelayedOver15Min,CarrierDelayCount,WeatherDelayCount,NASDelayCount,SecurityDelayCount,LateAircraftDelayCount,CancelledFlights,DivertedFlights,ArrivalDelayMinutes
2022,7,B6,SAT,62,13,8.55,0,2.66,0,1.79,0,0,1304
2022,7,B6,SAV,150,50,22.69,0.73,17.45,0,9.13,6,0,4038
2022,7,B6,SEA,119,50,21.32,0.56,24.24,0,3.88,0,0,3288
2022,7,B6,SFO,461,85,53.36,3.91,17.16,0,10.56,2,1,5246
2022,7,B6,SJC,31,11,8.76,0,1.34,0,0.9,0,0,682
2022,7,B6,SJU,777,262,139.51,13.15,40.61,5.46,63.27,7,1,20624
2022,7,B6,SLC,209,58,33.76,1.38,11.77,0,11.09,1,1,3124
2022,7,B6,SMF,62,22,13.1,0,6.25,1,1.65,1,2,1279
2022,7,B6,SRQ,39,20,12.57,0.53,4.87,0,2.03,3,1,1723
2022,7,B6,STT,80,13,8.45,0,2.05,0.22,2.27,2,2,1364
2022,7,B6,SYR,62,20,14.02,0,2.49,0,3.49,1,0,925
2022,7,B6,TPA,350,132,61,3.07,34.26,0,33.67,2,3,9801
2022,7,DL,ABQ,104,20,10.49,2.4,3.51,0,3.6,0,0,1158
2022,7,DL,ALB,90,23,15.01,0.72,1.98,0,5.28,1,0,1151
2022,7,DL,ANC,341,46,24.5,0.54,13.9,0,7.06,0,0,1799
2022,7,DL,ATL,18388,3479,1096.18,134.8,822.76,2,1423.26,171,50,259825
2022,7,DL,ATW,36,6,3,0,0.23,0,2.77,0,1,255
2022,7,DL,AUS,827,195,102.09,5.42,36.68,0,50.81,4,0,11806
2022,7,DL,AVL,158,38,21.6,0,9.36,0,7.04,0,0,2029
2022,7,DL,BDL,358,55,37.32,1.6,9.73,0,6.35,1,0,3071
2022,7,DL,BHM,207,48,32.86,2.42,5.48,0,7.23,0,0,2749
2022,7,DL,BIL,83,22,15.87,1.72,2.4,0,2,1,1,1822
2022,7,DL,BIS,1,1,1,0,0,0,0,0,0,90
2022,7,DL,BNA,727,143,74.25,7.44,24.78,0.73,35.81,3,0,7896
2022,7,DL,BOI,233,43,27.01,0,7.18,0,8.81,1,0,3014
2022,7,DL,BOS,1885,490,163.84,19.97,172.35,0,133.83,19,0,35126
2022,7,DL,BTR,114,19,8.56,0,5.75,0,4.69,0,0,570
2022,7,DL,BTV,44,8,4.86,0,0.17,0,2.97,0,0,440
2022,7,DL,BUF,237,45,28.14,2.72,5.35,0,8.79,7,0,3070
2022,7,DL,BWI,409,100,57.95,5.14,23.55,0,13.36,6,0,8180
2022,7,DL,BZN,183,34,18.09,1.85,7.74,0,6.32,0,0,1311
2022,7,DL,CAE,177,42,28,2.21,6.29,0,5.5,0,0,3930
2022,7,DL,CHA,121,34,13.59,2.89,6.14,0,11.39,2,0,2112
2022,7,DL,CHO,22,2,0.97,0,0.05,0,0.98,0,0,107
2022,7,DL,CHS,310,89,47.24,2.75,14.13,0,24.87,2,0,5208
2022,7,DL,CID,31,11,6.23,0,1.06,0,3.7,0,0,877
2022,7,DL,CLE,203,63,35.37,0.72,8.82,0,18.09,3,0,3795
2022,7,DL,CLT,465,72,42.75,0.82,15.75,0,12.68,1,3,4084
2022,7,DL,CMH,169,39,26.93,0.57,8.11,0,3.39,1,0,1705
2022,7,DL,CVG,601,117,47.94,4.26,27.17,1,36.64,4,1,7718
2022,7,DL,DAB,101,18,12.08,1.26,1.22,0,3.43,0,0,2055
2022,7,DL,DAL,145,22,14.18,0.06,4.22,0,3.54,0,0,1185
2022,7,DL,DAY,114,31,15.7,1,7.59,0,6.71,0,0,2215
2022,7,DL,DCA,698,197,101.68,6.2,49.48,0,39.64,9,7,12058
2022,7,DL,DEN,945,230,100.91,4.61,72.93,0,51.54,14,3,12895
2022,7,DL,DFW,891,181,84.47,7.51,39.78,0,49.24,6,1,14335
2022,7,DL,DSM,90,11,5.97,1.97,2.06,0,1,0,0,452
2022,7,DL,DTW,4884,719,272.8,30.56,123.64,3,289,42,3,54903
2022,7,DL,ECP,215,40,22.6,1.13,5.93,0,10.33,0,0,2455
2022,7,DL,ELP,60,8,5.7,0,1.98,0,0.32,0,1,366
2022,7,DL,EVV,31,3,2.39,0,0.05,0,0.56,0,1,838
2022,7,DL,EWR,473,109,46.4,5.06,38.72,0,18.81,9,2,6940
2022,7,DL,EYW,154,37,14.06,1.54,15.14,0,6.26,1,1,2980
2022,7,DL,FAI,93,13,6.86,0,2.89,0,3.25,0,0,852
2022,7,DL,FAR,31,6,4.84,0,1,0,0.16,0,0,235
2022,7,DL,FAY,32,9,5.85,0,1.16,0,1.99,1,0,416
2022,7,DL,FCA,83,13,7.97,0,2.1,0,2.93,0,1,600
2022,7,DL,FLL,862,209,105.08,8.19,42.21,0,53.53,8,3,12177
2022,7,DL,FSD,62,24,12.04,0,4.75,0,7.21,0,1,927
2022,7,DL,GEG,243,48,19.9,4.7,14.56,0,8.84,2,1,2310
2022,7,DL,GNV,144,31,22.37,1.02,2,0,5.61,0,0,2716
2022,7,DL,GPT,83,18,7.89,2,2.74,0,5.37,1,0,1393
2022,7,DL,GRB,31,9,2.88,0.16,3.87,0,2.09,1,0,493
2022,7,DL,GRR,282,56,28.39,2,9.03,0,16.58,1,0,3071
2022,7,DL,GSO,204,40,19.02,1.63,10.05,0,9.31,3,0,1796
2022,7,DL,GSP,206,43,21.12,3.74,7.61,0,10.53,1,0,2170
2022,7,DL,HNL,223,47,21.43,1.56,11.29,0,12.72,2,0,3002
2022,7,DL,HOU,85,25,14.11,1,6.58,0,3.32,1,1,1316
2022,7,DL,HPN,60,8,5.9,0,1.17,0,0.93,1,0,417
2022,7,DL,HSV,176,39,18.39,0,5.52,0,15.09,2,0,2351
2022,7,DL,IAD,224,33,10.49,0,13.94,0,8.57,3,1,2002
2022,7,DL,IAH,572,119,59.05,4.16,22.95,0,32.84,7,0,7965
2022,7,DL,ICT,93,21,13.11,2.31,1.89,0,3.69,1,0,1143
2022,7,DL,ILM,51,7,2.75,0,2.33,0,1.92,1,1,263
2022,7,DL,IND,281,76,49.82,2.71,12.29,0,11.18,1,0,3606
2022,7,DL,JAC,129,20,9.8,1.42,4.46,0,4.33,0,1,1297
2022,7,DL,JAN,174,28,17.4,1.56,3.63,0,5.41,0,0,2906
2022,7,DL,JAX,405,114,71.87,0.85,21.96,0,19.31,2,0,7945
2022,7,DL,JFK,2318,515,172.85,10.08,208.49,0.97,122.6,50,10,41027
2022,7,DL,JNU,31,6,5.08,0,0.92,0,0,0,3,135
2022,7,DL,KOA,54,4,2.16,0,0,0,1.84,0,0,297
2022,7,DL,LAS,1223,229,105.34,5.92,67.47,0,50.26,13,5,14241
2022,7,DL,LAX,2934,488,221.01,12.42,110.91,0,143.65,26,1,38128
2022,7,DL,LEX,122,26,12.12,3.15,4.53,0,6.19,0,0,1243
2022,7,DL,LGA,2139,465,134.55,19.91,176.95,1,132.59,55,26,39047
2022,7,DL,LIH,54,7,3,0,1.03,0,2.98,0,0,482
2022,7,DL,LIT,175,51,33.26,4.48,3.8,0,9.47,4,0,2981
2022,7,DL,MCI,432,73,39.5,3.41,10.62,0,19.46,4,0,4610
2022,7,DL,MCO,1639,438,188.29,18.06,137.73,0.94,92.99,20,4,28585
2022,7,DL,MDT,83,8,4.92,0.47,1.08,0,1.53,1,0,363
2022,7,DL,MDW,88,27,14.97,0,9.84,0,2.19,5,0,1314
2022,7,DL,MEM,289,70,44.82,2.6,6.33,0,16.25,3,0,4172
2022,7,DL,MIA,686,158,68.98,8.13,43.02,0,37.87,15,3,9117
2022,7,DL,MKE,238,58,27.01,3.68,11.12,0,16.2,5,0,4234
2022,7,DL,MLB,101,16,7.82,0.38,2.29,0,5.51,0,0,556
2022,7,DL,MOB,31,10,5.29,0,0.38,0,4.33,0,0,998
2022,7,DL,MSN,185,50,22.34,2.81,5.05,0,19.79,2,1,2445
2022,7,DL,MSO,52,9,5.94,1,0.31,0,1.75,0,0,977
2022,7,DL,MSP,5115,724,301.21,29.4,159.99,1.99,231.41,29,4,56603
2022,7,DL,MSY,533,112,53.42,4.11,20.28,0,34.19,8,1,7862
2022,7,DL,MYR,183,37,20.92,5.26,2.91,0,7.9,0,0,2599
2022,7,DL,OAJ,31,6,3.18,0,1.08,0,1.75,1,0,289
2022,7,DL,OAK,63,4,4,0,0,0,0,0,0,1473
2022,7,DL,OGG,89,12,10.45,0,0.31,0,1.25,0,0,2863
2022,7,DL,OKC,145,33,21.23,1.69,2.87,0,7.2,0,0,2892
2022,7,DL,OMA,144,32,12.56,0.82,8.06,0,10.56,2,0,2006
2022,7,DL,ONT,131,28,19.2,0.59,3.39,0,4.82,2,1,2376
2022,7,DL,ORD,856,195,87.91,5.28,52.82,1,47.99,8,4,15926
2022,7,DL,ORF,232,62,31.2,3.49,13.8,0,13.5,3,0,4027
2022,7,DL,PBI,544,144,61.53,10.76,36.56,0,35.14,7,0,8717
2022,7,DL,PDX,728,112,68.5,2.73,16.36,0,24.41,9,0,8475
2022,7,DL,PHL,403,71,40.94,2.48,11.56,0,16.02,3,0,3653
2022,7,DL,PHX,722,129,63.59,3.73,32.79,0,28.89,5,5,6516
2022,7,DL,PIT,166,61,36.64,0.93,12.01,0,11.41,4,0,3747
2022,7,DL,PNS,231,61,34.98,5.59,5.02,0,15.41,1,0,3300
2022,7,DL,PSC,21,7,5.95,0,0.1,0,0.95,0,0,329
2022,7,DL,PVD,111,28,16.48,1.19,5.87,0,4.47,2,0,1240
2022,7,DL,PWM,155,28,16.72,0,7.13,0,4.16,1,0,1483
2022,7,DL,RDU,948,215,101.07,11.17,46.82,0,55.94,5,3,16065
2022,7,DL,RIC,179,48,30.01,0.65,4.82,0,12.52,2,0,3072
2022,7,DL,RNO,30,2,1,0,0,0,1,0,0,39
2022,7,DL,ROA,31,8,3.12,0,2.27,0,2.61,0,0,651
2022,7,DL,ROC,90,30,12.21,2.95,7.14,0,7.7,1,1,2083
2022,7,DL,RSW,553,110,50.72,8.22,26.32,0,24.74,6,0,7012
2022,7,DL,SAN,773,111,66.36,2.82,15.69,0,26.13,9,3,9621
2022,7,DL,SAT,437,84,44.93,2.35,11.1,0,25.63,5,0,5075
2022,7,DL,SAV,264,82,37.73,2.35,21.25,0,20.67,5,1,4063
2022,7,DL,SDF,207,34,15.86,1.77,10.91,0,5.47,1,0,2221
2022,7,DL,SEA,2727,393,195.7,10.45,71.35,0,115.51,34,3,35042
2022,7,DL,SFO,937,141,71.77,8.15,23.85,0,37.23,13,1,8034
2022,7,DL,SGF,39,4,1.33,0,1.23,0,1.44,0,0,90
2022,7,DL,SJC,177,23,8.44,1.58,5.09,0,7.89,2,0,2131
2022,7,DL,SJU,131,21,12.45,1,4.36,0,3.19,0,0,1055
2022,7,DL,SLC,4306,569,222.88,17.97,86.96,0.62,240.57,35,5,46056
2022,7,DL,SMF,364,58,32.38,4.77,8.59,0,12.25,2,0,4428
2022,7,DL,SNA,429,83,40.07,1.73,17.21,0,23.99,6,0,4876
2022,7,DL,SRQ,210,48,23.92,4.52,7.82,0,11.74,3,1,2423
2022,7,DL,STL,353,85,47.21,1.04,13.92,0,22.83,3,0,5503
2022,7,DL,STT,77,21,7.82,0.98,9.03,0,3.17,0,1,733
2022,7,DL,STX,5,2,0,0,2,0,0,0,0,49
2022,7,DL,SYR,90,25,13.88,0.13,4.81,0,6.17,1,0,1435
2022,7,DL,TLH,153,34,18.61,0.75,5.1,0,9.54,0,0,2058
2022,7,DL,TPA,1023,228,109.07,7.42,61.71,0,49.81,15,5,13814
2022,7,DL,TUL,114,15,7.57,1.85,2.46,0,3.12,0,0,890
2022,7,DL,TUS,89,13,10.16,0,0.66,0,2.18,3,0,965
2022,7,DL,TVC,45,4,2.49,0,0.12,0,1.39,1,0,331
2022,7,DL,TYS,142,37,15.48,1.41,10.11,0,10,0,0,2727
2022,7,DL,VPS,182,42,21.56,2.12,8.25,0,10.08,1,0,2732
2022,7,DL,XNA,31,3,0.7,0,1.6,0,0.7,0,0,184
2022,7,F9,ABQ,9,5,1.56,0,1.77,0,1.66,1,0,210
2022,7,F9,ALB,40,9,4.11,0.6,1.72,0,2.57,0,0,814
2022,7,F9,ATL,752,256,59.63,7.3,90.98,0,98.08,16,1,15841
2022,7,F9,AUS,31,7,1.86,0,3.2,0,1.94,0,0,475
2022,7,F9,BDL,142,45,15.24,2.65,14.76,0,12.35,0,0,2726
2022,7,F9,BIS,9,5,2.08,0,1.1,0,1.82,0,0,295
2022,7,F9,BKG,18,6,1.08,0.94,2.91,0,1.08,0,0,287
2022,7,F9,BMI,13,0,0,0,0,0,0,0,0,0
2022,7,F9,BNA,84,24,7.42,1.15,7.78,0,7.65,0,0,1183
2022,7,F9,BOS,31,8,2.41,0,2.71,0,2.88,1,0,778
2022,7,F9,BQN,18,8,4.34,0,2.59,0,1.07,0,0,927
2022,7,F9,BTV,9,0,0,0,0,0,0,0,0,0
2022,7,F9,BUF,120,28,10.15,1.29,8.25,0,8.31,0,0,2926
2022,7,F9,BUR,19,0,0,0,0,0,0,1,0,0
2022,7,F9,BWI,122,46,19.37,2.73,14.81,0,9.09,3,0,2893
2022,7,F9,CHS,12,5,3.62,0,1.38,0,0,0,0,406
2022,7,F9,CID,22,2,0.41,0,0.53,0,1.06,0,0,107
2022,7,F9,CLE,260,78,25.08,4.48,25.49,0,22.95,3,0,4648
2022,7,F9,CLT,137,54,20.83,1.51,21.29,0,10.37,4,0,3174
2022,7,F9,CMH,30,5,2.06,0,2.28,0,0.67,0,0,163
2022,7,F9,COS,41,13,2.54,0,1.51,0,8.94,2,0,1043
2022,7,F9,CVG,286,86,26.83,3.92,28.52,0,26.73,0,1,6226
2022,7,F9,DCA,93,18,6.82,1,2.54,0,7.65,0,1,943
2022,7,F9,DEN,1954,392,92.84,10.69,141.89,0,146.58,17,2,33142
2022,7,F9,DFW,401,92,35.92,1.05,38.5,0,16.53,1,1,8533
2022,7,F9,DRO,18,3,0.28,1.35,1.37,0,0,0,0,468
2022,7,F9,DSM,26,4,1.8,0,2.03,0,0.17,0,0,215
2022,7,F9,DTW,105,22,13.29,0.15,2.89,0,5.67,1,0,1579
2022,7,F9,ELP,32,6,2,0,2,0,2,0,0,317
2022,7,F9,FAR,23,4,1.8,0.46,0.09,0,1.65,0,0,177
2022,7,F9,FCA,9,1,0,0,1,0,0,0,0,30
2022,7,F9,FLL,114,35,10.12,0.38,12.01,0,12.49,1,0,2689
2022,7,F9,FSD,26,8,2.67,0,2.37,0,2.96,0,0,454
2022,7,F9,GEG,9,1,0,0.48,0.52,0,0,2,0,21
2022,7,F9,GJT,8,0,0,0,0,0,0,0,0,0
2022,7,F9,GRB,13,4,1.03,0,1.89,0,1.08,0,0,200
2022,7,F9,GRR,34,6,4.16,0,1.24,0,0.6,0,0,306
2022,7,F9,HOU,36,16,5.58,0,8.61,0,1.81,1,0,870
2022,7,F9,HRL,11,1,0,0,1,0,0,0,0,24
2022,7,F9,HSV,9,3,1.99,0,1.01,0,0,0,0,98
2022,7,F9,IAH,97,26,14.04,0,8.96,0,3,1,0,2135
2022,7,F9,IND,57,14,6.01,0.6,4.66,0,2.73,1,0,1188
2022,7,F9,ISP,137,38,14.61,3.4,9.83,0,10.16,1,0,3716
2022,7,F9,JAX,44,8,2.21,0,1.11,0,4.69,0,0,451
2022,7,F9,LAS,1352,406,98.16,8.4,170.45,0,128.99,18,3,33153
2022,7,F9,LGA,91,44,14.44,1.2,22.31,0,6.05,3,0,3374
2022,7,F9,LIT,22,3,0.42,0,1.58,0,1,1,0,125
2022,7,F9,MCI,34,9,2.47,0,3.44,0,3.1,2,0,528
2022,7,F9,MCO,1423,422,131.18,5.24,132.15,0,153.43,13,16,33114
2022,7,F9,MDT,9,1,1,0,0,0,0,0,0,63
2022,7,F9,MDW,235,55,17.14,0.87,28.12,0,8.87,4,2,2655
2022,7,F9,MEM,35,11,2.45,0,6.82,0,1.73,0,0,601
2022,7,F9,MIA,223,61,26.32,1.87,10.74,0,22.07,2,1,4316
2022,7,F9,MKE,31,9,0.71,1,3.48,0,3.81,0,0,924
2022,7,F9,MSN,18,1,0.42,0,0.58,0,0,0,0,19
2022,7,F9,MSO,9,2,2,0,0,0,0,0,0,85
2022,7,F9,MSP,36,6,1.97,0.93,1.28,0,1.81,0,0,372
2022,7,F9,MSY,92,22,5.46,2.04,10.86,0,3.64,1,0,1183
2022,7,F9,MYR,31,9,2.57,0,1.95,0,4.48,0,0,744
2022,7,F9,OAK,48,7,2.41,0,3.39,0,1.2,0,0,278
2022,7,F9,OKC,22,4,1.69,0,1.81,0,0.49,0,0,237
2022,7,F9,OMA,31,2,0.46,1,0.54,0,0,1,0,245
2022,7,F9,ONT,156,42,19.57,3.46,11.66,0,7.31,0,0,2366
2022,7,F9,ORD,31,6,2.37,0,3.63,0,0,0,0,387
2022,7,F9,ORF,60,13,5.05,1.38,2.73,0,3.83,1,0,948
2022,7,F9,PBI,18,4,1.13,0,2.44,0,0.44,0,0,404
2022,7,F9,PDX,52,10,5.63,0,1.64,0,2.73,1,0,688
2022,7,F9,PHL,827,209,67.29,7.74,45.61,0,88.36,11,0,16285
2022,7,F9,PHX,341,75,22.32,3.76,21.15,0,27.77,1,0,5313
2022,7,F9,PIT,13,1,0,0,0.1,0,0.9,0,0,78
2022,7,F9,PNS,17,1,0,0,1,0,0,0,0,20
2022,7,F9,PVD,48,12,2.04,0.03,2.59,0,7.34,0,0,490
2022,7,F9,PWM,26,5,1.78,0,0.47,0,2.75,1,1,177
2022,7,F9,RDU,401,100,26.12,1.36,30.35,0,42.18,6,0,9059
2022,7,F9,RNO,14,2,1.13,0,0.87,0,0,0,0,53
2022,7,F9,ROC,26,4,0.76,0,0.57,0,2.67,0,0,289
2022,7,F9,RSW,104,29,5.28,1.3,14.56,0,7.85,3,1,1451
2022,7,F9,SAN,164,33,15.8,0,10.87,0,6.33,2,0,1550
2022,7,F9,SAT,91,24,10.83,0.3,6.42,0,6.44,1,0,1340
2022,7,F9,SAV,9,1,0,0,1,0,0,0,0,30
2022,7,F9,SDF,9,1,1,0,0,0,0,0,0,34
2022,7,F9,SEA,39,6,1.95,0.12,2.93,0,1,0,0,284
2022,7,F9,SFO,172,30,11.53,1,6.34,0,11.13,0,1,4146
2022,7,F9,SJU,305,97,33.73,5.69,37.49,0,20.09,0,1,5981
2022,7,F9,SLC,92,20,6.02,0.5,6.71,0,6.77,2,0,1547
2022,7,F9,SMF,40,10,2.86,0,4.09,0,3.06,0,0,397
2022,7,F9,SNA,93,23,6.04,2.18,8.95,0,5.82,1,0,968
2022,7,F9,SRQ,9,0,0,0,0,0,0,1,0,0
2022,7,F9,STL,111,37,19.27,1.08,8.48,0,8.17,4,0,2360
2022,7,F9,STT,18,3,1.44,0,1.56,0,0,0,0,214
2022,7,F9,SWF,48,9,2.84,0.65,4.35,0,1.15,1,0,393
2022,7,F9,SYR,44,7,3.55,0,1.99,0,1.46,0,0,564
2022,7,F9,TPA,369,106,36.33,1.36,36.41,0,31.89,5,1,8584
2022,7,F9,TTN,179,50,15.58,4.28,10.96,0,19.18,2,0,3604
2022,7,F9,TYS,19,4,0.63,0,1.03,0,2.35,0,0,137
2022,7,F9,XNA,27,6,0.97,0,2.91,0,2.12,0,0,482
2022,7,G4,ABE,174,68,12.44,5.98,11.54,0,38.04,1,1,4858
2022,7,G4,ALB,52,14,4.06,0.7,1.4,0,7.84,2,0,712
2022,7,G4,AMA,9,2,0.81,0,1.19,0,0,0,0,133
2022,7,G4,ATW,107,49,6.29,2.1,11.64,0,28.97,2,0,2932
2022,7,G4,AUS,176,60,15.58,0.88,11.51,0.08,31.96,3,0,4524
2022,7,G4,AVL,278,96,15.66,5.14,28.38,0,46.82,5,2,5687
2022,7,G4,AZA,446,133,31.58,4.08,33.79,1.11,62.44,3,1,9530
2022,7,G4,BGR,33,6,1,3.06,1.66,0,0.28,0,0,523
2022,7,G4,BIL,19,6,1.87,0,1.82,0.65,1.66,0,0,358
2022,7,G4,BIS,31,13,1.98,0.28,4.83,0,5.9,0,0,855
2022,7,G4,BLI,93,22,1.09,2.26,4.05,0.8,13.8,2,0,1344
2022,7,G4,BLV,158,53,13.99,8.89,8.75,1.21,20.16,1,1,4404
2022,7,G4,BMI,33,7,4.06,0.85,1.34,0,0.76,0,0,549
2022,7,G4,BNA,278,148,33.23,5.9,23.73,0,85.14,6,1,11492
2022,7,G4,BOI,29,5,2.6,0,1.29,0,1.11,1,0,262
2022,7,G4,BOS,81,17,6.61,0,8.82,0,1.57,1,0,959
2022,7,G4,BWI,32,7,0,0.22,2.1,0,4.67,2,0,685
2022,7,G4,BZN,46,22,6.1,1.76,8.89,0,5.25,0,0,1077
2022,7,G4,CAK,50,12,2.33,2.79,2.12,0,4.76,1,1,856
2022,7,G4,CHA,18,14,1.11,4.3,3.38,0,5.21,0,0,978
2022,7,G4,CHS,42,23,1.73,1.47,6.57,0,13.23,0,0,1130
2022,7,G4,CID,92,19,8.1,2.36,3.96,0,4.59,0,0,1098
2022,7,G4,CKB,36,10,1.76,3.51,1.65,0,3.09,0,0,622
2022,7,G4,CVG,430,222,31.65,17.8,59.89,0.95,111.7,11,2,19425
2022,7,G4,DAY,30,9,1.75,1.44,1.84,0,3.97,0,0,501
2022,7,G4,DEN,54,13,3.21,1.88,2.82,0,5.09,1,0,732
2022,7,G4,DSM,203,79,21.77,2.36,15.44,0.32,39.11,1,0,3696
2022,7,G4,ELM,23,6,1.3,0.95,1.08,0,2.66,0,0,468
2022,7,G4,ELP,10,5,2.44,0,0.86,0,1.7,0,0,1651
2022,7,G4,EUG,54,16,6.99,0.52,4.87,0,3.63,3,0,579
2022,7,G4,EVV,18,4,1.36,0.19,0.78,0,1.67,0,0,263
2022,7,G4,EWR,77,21,14.32,0.4,6.28,0,0,2,0,807
2022,7,G4,EYW,59,10,2.41,0,6,0,1.59,1,0,362
2022,7,G4,FAR,55,10,5.18,1.84,2.7,0,0.28,1,0,534
2022,7,G4,FAT,61,27,10.84,1.97,6.65,0,7.54,2,0,2015
2022,7,G4,FCA,36,9,2.32,0.59,2.16,0,3.93,0,0,856
2022,7,G4,FLL,304,126,31.03,4.86,34.77,1.61,53.72,5,1,10709
2022,7,G4,FNT,111,56,9.17,5.77,9.62,0,31.44,2,0,4157
2022,7,G4,FSD,103,25,7.93,0.44,12.96,0,3.67,0,1,1159
2022,7,G4,FWA,86,35,6.01,5.01,8.86,0,15.11,0,0,2581
2022,7,G4,GEG,27,8,1.38,0,2.56,0.59,3.48,0,0,327
2022,7,G4,GFK,9,1,0,0,0,0,1,0,0,17
2022,7,G4,GJT,18,4,0.22,0.19,3.06,0,0.53,0,0,236
2022,7,G4,GPT,9,3,0.6,0,0.48,0,1.92,0,0,146
2022,7,G4,GRI,18,8,1.87,1,3.13,0,2,1,0,652
2022,7,G4,GRR,165,63,13.34,7.47,12.47,0.36,29.36,4,1,4632
2022,7,G4,GSO,9,5,2.07,0.06,2.38,0,0.5,3,0,298
2022,7,G4,GSP,27,19,3.62,1.48,4.11,0,9.8,0,0,1425
2022,7,G4,GTF,8,5,2.21,0.99,1.38,0,0.42,0,1,595
2022,7,G4,HGR,28,7,1.04,2.74,2.26,0,0.96,1,0,473
2022,7,G4,HOU,45,7,1.56,0.48,2.37,0,2.6,0,0,385
2022,7,G4,HTS,88,26,6.49,3.82,5.98,0,9.7,4,1,1775
2022,7,G4,IAD,37,6,1,0.1,3.11,0,1.79,1,0,188
2022,7,G4,IAG,36,8,1.82,1.48,4.26,0,0.44,0,0,498
2022,7,G4,ICT,68,15,3.67,0,5.01,0,6.32,0,0,947
2022,7,G4,IDA,73,18,3.6,1.27,4.05,0,9.09,0,0,622
2022,7,G4,IND,191,75,11.82,5.49,11.12,0,46.57,3,0,5122
2022,7,G4,JAX,73,38,9.57,0.11,12.17,0,16.15,4,2,3946
2022,7,G4,LAS,817,398,61.25,15.76,112.98,0.13,207.88,13,3,34667
2022,7,G4,LAX,216,82,22.1,4.78,21.07,0.13,33.93,2,0,3196
2022,7,G4,LCK,158,55,7.57,8.92,11.65,0,26.86,2,0,3840
2022,7,G4,LEX,97,30,5.42,1.12,8.66,0,14.8,2,0,2937
2022,7,G4,LIT,37,16,0.41,5.05,3.22,0,7.32,2,0,1169
2022,7,G4,LRD,9,2,0.85,0,1.15,0,0,0,0,135
2022,7,G4,MCI,23,4,1,1.54,1.46,0,0,0,0,132
2022,7,G4,MDT,96,35,6.74,2.18,9.8,0,16.28,2,0,3588
2022,7,G4,MDW,36,14,1.36,0.41,4.41,0,7.82,1,0,1178
2022,7,G4,MEM,117,44,13.21,1.95,17.83,0,11.01,1,0,2458
2022,7,G4,MFE,54,16,5.01,1.98,3.47,0,5.54,0,0,1113
2022,7,G4,MFR,46,22,4.98,0.41,6.18,0,10.43,0,0,1559
2022,7,G4,MLB,18,10,4.64,2.3,1.45,0,1.61,0,0,506
2022,7,G4,MLI,38,17,4.49,2.25,2.21,0,8.06,1,0,1256
2022,7,G4,MOT,13,2,0,0,1.32,0,0.68,0,0,143
2022,7,G4,MRY,9,5,0.9,0,1.6,0,2.5,0,0,217
2022,7,G4,MSO,37,6,1,0,1.24,0,3.76,0,1,179
2022,7,G4,MSP,37,7,2.21,0,0.81,0,3.99,0,0,445
2022,7,G4,MSY,11,1,0,0,0.53,0,0.47,0,0,59
2022,7,G4,MYR,249,92,23.87,4.88,18.66,0,44.59,5,2,5743
2022,7,G4,OAK,65,16,3.86,0.02,6.52,0,5.61,1,0,942
2022,7,G4,OKC,31,8,2.98,0.36,1.57,0,3.09,0,0,547
2022,7,G4,OMA,58,6,2.97,0.75,2.13,0,0.16,1,0,349
2022,7,G4,ORF,59,23,2.39,1.45,7.77,0,11.39,2,0,1451
2022,7,G4,OWB,9,4,0.25,0,0.75,0,3,1,0,123
2022,7,G4,PBG,39,6,1.58,0.22,1.26,0,2.94,0,0,325
2022,7,G4,PBI,28,10,1.64,0.73,4.82,0,2.81,1,0,411
2022,7,G4,PDX,27,8,0.63,0,4.98,0,2.39,0,0,236
2022,7,G4,PGD,550,245,54.4,16.94,74.08,1.53,98.05,8,0,25463
2022,7,G4,PHX,26,11,2.05,1,0.54,0,7.41,0,0,683
2022,7,G4,PIA,117,22,6.7,1.49,6.12,0,7.69,1,2,3242
2022,7,G4,PIE,837,380,72.48,44.68,91.08,1.27,170.48,13,2,29980
2022,7,G4,PIT,168,99,14.48,5.22,11.52,4,63.78,4,0,6560
2022,7,G4,PSC,41,13,1.95,1.69,3.83,0,5.53,1,0,632
2022,7,G4,PSM,47,12,2.81,1.88,4.29,0,3.01,1,0,772
2022,7,G4,PVD,32,7,2.71,0.6,2.8,0,0.89,0,1,475
2022,7,G4,PVU,87,12,5.68,0,2,0,4.31,1,0,559
2022,7,G4,RAP,24,6,2.09,0,0.63,0,3.27,1,0,571
2022,7,G4,RDU,9,5,1.46,1.11,1.61,0,0.81,0,0,278
2022,7,G4,RFD,57,11,3.82,1.64,2.55,0,3,0,0,2124
2022,7,G4,RIC,19,7,0.84,1.96,0.3,0,3.91,1,0,509
2022,7,G4,RNO,18,3,0,0,1.92,0,1.08,0,0,323
2022,7,G4,ROA,33,9,1.75,0.91,3.67,0,2.66,0,0,569
2022,7,G4,ROC,9,0,0,0,0,0,0,0,0,0
2022,7,G4,SAN,99,36,8.44,0.76,10.47,0.05,16.29,2,0,1868
2022,7,G4,SAT,9,3,0.45,0.79,0.89,0,0.87,0,0,226
2022,7,G4,SAV,155,85,10.02,2.46,19.66,0,52.85,5,0,6642
2022,7,G4,SBN,54,18,4.33,1.63,6.5,0.63,4.91,0,0,1220
2022,7,G4,SCK,48,27,3.77,0.77,7.35,0,15.1,0,0,2521
